Date,Crop,Market,Price,Unit
2024-04-28,Matooke,Mbale,16401,bunch
2024-04-29,Matooke,Mbale,16260,bunch
2024-04-30,Matooke,Mbale,17929,bunch
2024-05-01,Matooke,Mbale,16729,bunch
2024-05-02,Matooke,Mbale,17210,bunch
2024-05-03,Matooke,Mbale,17578,bunch
2024-05-04,Matooke,Mbale,17029,bunch
2024-05-05,Matooke,Mbale,16146,bunch
2024-05-06,Matooke,Mbale,16429,bunch
2024-05-07,Matooke,Mbale,16707,bunch
2024-05-08,Matooke,Mbale,17910,bunch
2024-05-09,Matooke,Mbale,17722,bunch
2024-05-10,Matooke,Mbale,16327,bunch
2024-05-11,Matooke,Mbale,16249,bunch
2024-05-12,Matooke,Mbale,16918,bunch
2024-05-13,Matooke,Mbale,16945,bunch
2024-05-14,Matooke,Mbale,16941,bunch
2024-05-15,Matooke,Mbale,17029,bunch
2024-05-16,Matooke,Mbale,17336,bunch
2024-05-17,Matooke,Mbale,16639,bunch
2024-05-18,Matooke,Mbale,16199,bunch
2024-05-19,Matooke,Mbale,16078,bunch
2024-05-20,Matooke,Mbale,15986,bunch
2024-05-21,Matooke,Mbale,16665,bunch
2024-05-22,Matooke,Mbale,15431,bunch
2024-05-23,Matooke,Mbale,16734,bunch
2024-05-24,Matooke,Mbale,17929,bunch
2024-05-25,Matooke,Mbale,15880,bunch
2024-05-26,Matooke,Mbale,16708,bunch
2024-05-27,Matooke,Mbale,16766,bunch
2024-05-28,Matooke,Mbale,15989,bunch
2024-05-29,Matooke,Mbale,17520,bunch
2024-05-30,Matooke,Mbale,16373,bunch
2024-05-31,Matooke,Mbale,16562,bunch
2024-06-01,Matooke,Mbale,16356,bunch
2024-06-02,Matooke,Mbale,16087,bunch
2024-06-03,Matooke,Mbale,17011,bunch
2024-06-04,Matooke,Mbale,16221,bunch
2024-06-05,Matooke,Mbale,15542,bunch
2024-06-06,Matooke,Mbale,16302,bunch
2024-06-07,Matooke,Mbale,14611,bunch
2024-06-08,Matooke,Mbale,15587,bunch
2024-06-09,Matooke,Mbale,14545,bunch
2024-06-10,Matooke,Mbale,16452,bunch
2024-06-11,Matooke,Mbale,15754,bunch
2024-06-12,Matooke,Mbale,15883,bunch
2024-06-13,Matooke,Mbale,15386,bunch
2024-06-14,Matooke,Mbale,15582,bunch
2024-06-15,Matooke,Mbale,14999,bunch
2024-06-16,Matooke,Mbale,15172,bunch
2024-06-17,Matooke,Mbale,15479,bunch
2024-06-18,Matooke,Mbale,15879,bunch
2024-06-19,Matooke,Mbale,15426,bunch
2024-06-20,Matooke,Mbale,15721,bunch
2024-06-21,Matooke,Mbale,15889,bunch
2024-06-22,Matooke,Mbale,14539,bunch
2024-06-23,Matooke,Mbale,14677,bunch
2024-06-24,Matooke,Mbale,15420,bunch
2024-06-25,Matooke,Mbale,14390,bunch
2024-06-26,Matooke,Mbale,14177,bunch
2024-06-27,Matooke,Mbale,14656,bunch
2024-06-28,Matooke,Mbale,14810,bunch
2024-06-29,Matooke,Mbale,15425,bunch
2024-06-30,Matooke,Mbale,14266,bunch
2024-07-01,Matooke,Mbale,14763,bunch
2024-07-02,Matooke,Mbale,14711,bunch
2024-07-03,Matooke,Mbale,13836,bunch
2024-07-04,Matooke,Mbale,14657,bunch
2024-07-05,Matooke,Mbale,13638,bunch
2024-07-06,Matooke,Mbale,14259,bunch
2024-07-07,Matooke,Mbale,13928,bunch
2024-07-08,Matooke,Mbale,14090,bunch
2024-07-09,Matooke,Mbale,13886,bunch
2024-07-10,Matooke,Mbale,14031,bunch
2024-07-11,Matooke,Mbale,13313,bunch
2024-07-12,Matooke,Mbale,13756,bunch
2024-07-13,Matooke,Mbale,13674,bunch
2024-07-14,Matooke,Mbale,13664,bunch
2024-07-15,Matooke,Mbale,12671,bunch
2024-07-16,Matooke,Mbale,13075,bunch
2024-07-17,Matooke,Mbale,14388,bunch
2024-07-18,Matooke,Mbale,14728,bunch
2024-07-19,Matooke,Mbale,13848,bunch
2024-07-20,Matooke,Mbale,14262,bunch
2024-07-21,Matooke,Mbale,12997,bunch
2024-07-22,Matooke,Mbale,13310,bunch
2024-07-23,Matooke,Mbale,13701,bunch
2024-07-24,Matooke,Mbale,13640,bunch
2024-07-25,Matooke,Mbale,12608,bunch
2024-07-26,Matooke,Mbale,13093,bunch
2024-07-27,Matooke,Mbale,13205,bunch
2024-07-28,Matooke,Mbale,11861,bunch
2024-07-29,Matooke,Mbale,13548,bunch
2024-07-30,Matooke,Mbale,12875,bunch
2024-07-31,Matooke,Mbale,13529,bunch
2024-08-01,Matooke,Mbale,13265,bunch
2024-08-02,Matooke,Mbale,12324,bunch
2024-08-03,Matooke,Mbale,12602,bunch
2024-08-04,Matooke,Mbale,12703,bunch
2024-08-05,Matooke,Mbale,11333,bunch
2024-08-06,Matooke,Mbale,11944,bunch
2024-08-07,Matooke,Mbale,12446,bunch
2024-08-08,Matooke,Mbale,12531,bunch
2024-08-09,Matooke,Mbale,13056,bunch
2024-08-10,Matooke,Mbale,11717,bunch
2024-08-11,Matooke,Mbale,12089,bunch
2024-08-12,Matooke,Mbale,12086,bunch
2024-08-13,Matooke,Mbale,12515,bunch
2024-08-14,Matooke,Mbale,12161,bunch
2024-08-15,Matooke,Mbale,12001,bunch
2024-08-16,Matooke,Mbale,11466,bunch
2024-08-17,Matooke,Mbale,11519,bunch
2024-08-18,Matooke,Mbale,11681,bunch
2024-08-19,Matooke,Mbale,11485,bunch
2024-08-20,Matooke,Mbale,10957,bunch
2024-08-21,Matooke,Mbale,11267,bunch
2024-08-22,Matooke,Mbale,11198,bunch
2024-08-23,Matooke,Mbale,11506,bunch
2024-08-24,Matooke,Mbale,12040,bunch
2024-08-25,Matooke,Mbale,12235,bunch
2024-08-26,Matooke,Mbale,11695,bunch
2024-08-27,Matooke,Mbale,11604,bunch
2024-08-28,Matooke,Mbale,12216,bunch
2024-08-29,Matooke,Mbale,11938,bunch
2024-08-30,Matooke,Mbale,11319,bunch
2024-08-31,Matooke,Mbale,10883,bunch
2024-09-01,Matooke,Mbale,11772,bunch
2024-09-02,Matooke,Mbale,11745,bunch
2024-09-03,Matooke,Mbale,11435,bunch
2024-09-04,Matooke,Mbale,12143,bunch
2024-09-05,Matooke,Mbale,12263,bunch
2024-09-06,Matooke,Mbale,11479,bunch
2024-09-07,Matooke,Mbale,11719,bunch
2024-09-08,Matooke,Mbale,11902,bunch
2024-09-09,Matooke,Mbale,12789,bunch
2024-09-10,Matooke,Mbale,12116,bunch
2024-09-11,Matooke,Mbale,12262,bunch
2024-09-12,Matooke,Mbale,11727,bunch
2024-09-13,Matooke,Mbale,11173,bunch
2024-09-14,Matooke,Mbale,11488,bunch
2024-09-15,Matooke,Mbale,10998,bunch
2024-09-16,Matooke,Mbale,11583,bunch
2024-09-17,Matooke,Mbale,12558,bunch
2024-09-18,Matooke,Mbale,11531,bunch
2024-09-19,Matooke,Mbale,11999,bunch
2024-09-20,Matooke,Mbale,12827,bunch
2024-09-21,Matooke,Mbale,11643,bunch
2024-09-22,Matooke,Mbale,12489,bunch
2024-09-23,Matooke,Mbale,12215,bunch
2024-09-24,Matooke,Mbale,11207,bunch
2024-09-25,Matooke,Mbale,11977,bunch
2024-09-26,Matooke,Mbale,12287,bunch
2024-09-27,Matooke,Mbale,11106,bunch
2024-09-28,Matooke,Mbale,11107,bunch
2024-09-29,Matooke,Mbale,12062,bunch
2024-09-30,Matooke,Mbale,10928,bunch
2024-10-01,Matooke,Mbale,11929,bunch
2024-10-02,Matooke,Mbale,10291,bunch
2024-10-03,Matooke,Mbale,11278,bunch
2024-10-04,Matooke,Mbale,10414,bunch
2024-10-05,Matooke,Mbale,12449,bunch
2024-10-06,Matooke,Mbale,11942,bunch
2024-10-07,Matooke,Mbale,10815,bunch
2024-10-08,Matooke,Mbale,11621,bunch
2024-10-09,Matooke,Mbale,12691,bunch
2024-10-10,Matooke,Mbale,12064,bunch
2024-10-11,Matooke,Mbale,12392,bunch
2024-10-12,Matooke,Mbale,11752,bunch
2024-10-13,Matooke,Mbale,11949,bunch
2024-10-14,Matooke,Mbale,11918,bunch
2024-10-15,Matooke,Mbale,11708,bunch
2024-10-16,Matooke,Mbale,12372,bunch
2024-10-17,Matooke,Mbale,12175,bunch
2024-10-18,Matooke,Mbale,11427,bunch
2024-10-19,Matooke,Mbale,10853,bunch
2024-10-20,Matooke,Mbale,11697,bunch
2024-10-21,Matooke,Mbale,11823,bunch
2024-10-22,Matooke,Mbale,11828,bunch
2024-10-23,Matooke,Mbale,11979,bunch
2024-10-24,Matooke,Mbale,12519,bunch
2024-10-25,Matooke,Mbale,12178,bunch
2024-10-26,Matooke,Mbale,12763,bunch
2024-10-27,Matooke,Mbale,12424,bunch
2024-10-28,Matooke,Mbale,11590,bunch
2024-10-29,Matooke,Mbale,12576,bunch
2024-10-30,Matooke,Mbale,11788,bunch
2024-10-31,Matooke,Mbale,11124,bunch
2024-11-01,Matooke,Mbale,12085,bunch
2024-11-02,Matooke,Mbale,13263,bunch
2024-11-03,Matooke,Mbale,11524,bunch
2024-11-04,Matooke,Mbale,12979,bunch
2024-11-05,Matooke,Mbale,13029,bunch
2024-11-06,Matooke,Mbale,13215,bunch
2024-11-07,Matooke,Mbale,13063,bunch
2024-11-08,Matooke,Mbale,12367,bunch
2024-11-09,Matooke,Mbale,12975,bunch
2024-11-10,Matooke,Mbale,12454,bunch
2024-11-11,Matooke,Mbale,12886,bunch
2024-11-12,Matooke,Mbale,13099,bunch
2024-11-13,Matooke,Mbale,13137,bunch
2024-11-14,Matooke,Mbale,13717,bunch
2024-11-15,Matooke,Mbale,14247,bunch
2024-11-16,Matooke,Mbale,13854,bunch
2024-11-17,Matooke,Mbale,13259,bunch
2024-11-18,Matooke,Mbale,12804,bunch
2024-11-19,Matooke,Mbale,13372,bunch
2024-11-20,Matooke,Mbale,13616,bunch
2024-11-21,Matooke,Mbale,13201,bunch
2024-11-22,Matooke,Mbale,12693,bunch
2024-11-23,Matooke,Mbale,13796,bunch
2024-11-24,Matooke,Mbale,14508,bunch
2024-11-25,Matooke,Mbale,13176,bunch
2024-11-26,Matooke,Mbale,14020,bunch
2024-11-27,Matooke,Mbale,14365,bunch
2024-11-28,Matooke,Mbale,12569,bunch
2024-11-29,Matooke,Mbale,13708,bunch
2024-11-30,Matooke,Mbale,14041,bunch
2024-12-01,Matooke,Mbale,12893,bunch
2024-12-02,Matooke,Mbale,14580,bunch
2024-12-03,Matooke,Mbale,13770,bunch
2024-12-04,Matooke,Mbale,14085,bunch
2024-12-05,Matooke,Mbale,14465,bunch
2024-12-06,Matooke,Mbale,13261,bunch
2024-12-07,Matooke,Mbale,15542,bunch
2024-12-08,Matooke,Mbale,13961,bunch
2024-12-09,Matooke,Mbale,14646,bunch
2024-12-10,Matooke,Mbale,14186,bunch
2024-12-11,Matooke,Mbale,14894,bunch
2024-12-12,Matooke,Mbale,15521,bunch
2024-12-13,Matooke,Mbale,15333,bunch
2024-12-14,Matooke,Mbale,14903,bunch
2024-12-15,Matooke,Mbale,15726,bunch
2024-12-16,Matooke,Mbale,14899,bunch
2024-12-17,Matooke,Mbale,15034,bunch
2024-12-18,Matooke,Mbale,15344,bunch
2024-12-19,Matooke,Mbale,14349,bunch
2024-12-20,Matooke,Mbale,14470,bunch
2024-12-21,Matooke,Mbale,14501,bunch
2024-12-22,Matooke,Mbale,15164,bunch
2024-12-23,Matooke,Mbale,15682,bunch
2024-12-24,Matooke,Mbale,15553,bunch
2024-12-25,Matooke,Mbale,14693,bunch
2024-12-26,Matooke,Mbale,15288,bunch
2024-12-27,Matooke,Mbale,16508,bunch
2024-12-28,Matooke,Mbale,16177,bunch
2024-12-29,Matooke,Mbale,15021,bunch
2024-12-30,Matooke,Mbale,15384,bunch
2024-12-31,Matooke,Mbale,14650,bunch
2025-01-01,Matooke,Mbale,15675,bunch
2025-01-02,Matooke,Mbale,16003,bunch
2025-01-03,Matooke,Mbale,15930,bunch
2025-01-04,Matooke,Mbale,16669,bunch
2025-01-05,Matooke,Mbale,15772,bunch
2025-01-06,Matooke,Mbale,16226,bunch
2025-01-07,Matooke,Mbale,15657,bunch
2025-01-08,Matooke,Mbale,16154,bunch
2025-01-09,Matooke,Mbale,16570,bunch
2025-01-10,Matooke,Mbale,16664,bunch
2025-01-11,Matooke,Mbale,16449,bunch
2025-01-12,Matooke,Mbale,16890,bunch
2025-01-13,Matooke,Mbale,16540,bunch
2025-01-14,Matooke,Mbale,16227,bunch
2025-01-15,Matooke,Mbale,16345,bunch
2025-01-16,Matooke,Mbale,17876,bunch
2025-01-17,Matooke,Mbale,17280,bunch
2025-01-18,Matooke,Mbale,16569,bunch
2025-01-19,Matooke,Mbale,16673,bunch
2025-01-20,Matooke,Mbale,16869,bunch
2025-01-21,Matooke,Mbale,15940,bunch
2025-01-22,Matooke,Mbale,17406,bunch
2025-01-23,Matooke,Mbale,16123,bunch
2025-01-24,Matooke,Mbale,16719,bunch
2025-01-25,Matooke,Mbale,17059,bunch
2025-01-26,Matooke,Mbale,17604,bunch
2025-01-27,Matooke,Mbale,17069,bunch
2025-01-28,Matooke,Mbale,17970,bunch
2025-01-29,Matooke,Mbale,16453,bunch
2025-01-30,Matooke,Mbale,17611,bunch
2025-01-31,Matooke,Mbale,17317,bunch
2025-02-01,Matooke,Mbale,17808,bunch
2025-02-02,Matooke,Mbale,16626,bunch
2025-02-03,Matooke,Mbale,16477,bunch
2025-02-04,Matooke,Mbale,17231,bunch
2025-02-05,Matooke,Mbale,17540,bunch
2025-02-06,Matooke,Mbale,18376,bunch
2025-02-07,Matooke,Mbale,16558,bunch
2025-02-08,Matooke,Mbale,18024,bunch
2025-02-09,Matooke,Mbale,16438,bunch
2025-02-10,Matooke,Mbale,16443,bunch
2025-02-11,Matooke,Mbale,17264,bunch
2025-02-12,Matooke,Mbale,17265,bunch
2025-02-13,Matooke,Mbale,17791,bunch
2025-02-14,Matooke,Mbale,17361,bunch
2025-02-15,Matooke,Mbale,17162,bunch
2025-02-16,Matooke,Mbale,17644,bunch
2025-02-17,Matooke,Mbale,16730,bunch
2025-02-18,Matooke,Mbale,16846,bunch
2025-02-19,Matooke,Mbale,17224,bunch
2025-02-20,Matooke,Mbale,17577,bunch
2025-02-21,Matooke,Mbale,16424,bunch
2025-02-22,Matooke,Mbale,17477,bunch
2025-02-23,Matooke,Mbale,16837,bunch
2025-02-24,Matooke,Mbale,18015,bunch
2025-02-25,Matooke,Mbale,18431,bunch
2025-02-26,Matooke,Mbale,17369,bunch
2025-02-27,Matooke,Mbale,17468,bunch
2025-02-28,Matooke,Mbale,17181,bunch
2025-03-01,Matooke,Mbale,17861,bunch
2025-03-02,Matooke,Mbale,17727,bunch
2025-03-03,Matooke,Mbale,17521,bunch
2025-03-04,Matooke,Mbale,17019,bunch
2025-03-05,Matooke,Mbale,17537,bunch
2025-03-06,Matooke,Mbale,17646,bunch
2025-03-07,Matooke,Mbale,17338,bunch
2025-03-08,Matooke,Mbale,17411,bunch
2025-03-09,Matooke,Mbale,17584,bunch
2025-03-10,Matooke,Mbale,17263,bunch
2025-03-11,Matooke,Mbale,17579,bunch
2025-03-12,Matooke,Mbale,18435,bunch
2025-03-13,Matooke,Mbale,16957,bunch
2025-03-14,Matooke,Mbale,17201,bunch
2025-03-15,Matooke,Mbale,16579,bunch
2025-03-16,Matooke,Mbale,17269,bunch
2025-03-17,Matooke,Mbale,16287,bunch
2025-03-18,Matooke,Mbale,17864,bunch
2025-03-19,Matooke,Mbale,17372,bunch
2025-03-20,Matooke,Mbale,16847,bunch
2025-03-21,Matooke,Mbale,17690,bunch
2025-03-22,Matooke,Mbale,18016,bunch
2025-03-23,Matooke,Mbale,17286,bunch
2025-03-24,Matooke,Mbale,16734,bunch
2025-03-25,Matooke,Mbale,17128,bunch
2025-03-26,Matooke,Mbale,16525,bunch
2025-03-27,Matooke,Mbale,16629,bunch
2025-03-28,Matooke,Mbale,16232,bunch
2025-03-29,Matooke,Mbale,16077,bunch
2025-03-30,Matooke,Mbale,15865,bunch
2025-03-31,Matooke,Mbale,16619,bunch
2025-04-01,Matooke,Mbale,17170,bunch
2025-04-02,Matooke,Mbale,16535,bunch
2025-04-03,Matooke,Mbale,16992,bunch
2025-04-04,Matooke,Mbale,15931,bunch
2025-04-05,Matooke,Mbale,17324,bunch
2025-04-06,Matooke,Mbale,16441,bunch
2025-04-07,Matooke,Mbale,16592,bunch
2025-04-08,Matooke,Mbale,16018,bunch
2025-04-09,Matooke,Mbale,16248,bunch
2025-04-10,Matooke,Mbale,16808,bunch
2025-04-11,Matooke,Mbale,17199,bunch
2025-04-12,Matooke,Mbale,16020,bunch
2025-04-13,Matooke,Mbale,16708,bunch
2025-04-14,Matooke,Mbale,16377,bunch
2025-04-15,Matooke,Mbale,16289,bunch
2025-04-16,Matooke,Mbale,16519,bunch
2025-04-17,Matooke,Mbale,16813,bunch
2025-04-18,Matooke,Mbale,16272,bunch
2025-04-19,Matooke,Mbale,16162,bunch
2025-04-20,Matooke,Mbale,15118,bunch
2025-04-21,Matooke,Mbale,16385,bunch
2025-04-22,Matooke,Mbale,15166,bunch
2025-04-23,Matooke,Mbale,16434,bunch
2025-04-24,Matooke,Mbale,16134,bunch
2025-04-25,Matooke,Mbale,15149,bunch
2025-04-26,Matooke,Mbale,16302,bunch
2025-04-27,Matooke,Mbale,15769,bunch
2025-04-28,Matooke,Mbale,14804,bunch
2025-04-29,Matooke,Mbale,15963,bunch
2025-04-30,Matooke,Mbale,15928,bunch
2025-05-01,Matooke,Mbale,14902,bunch
2025-05-02,Matooke,Mbale,15499,bunch
2025-05-03,Matooke,Mbale,15076,bunch
2025-05-04,Matooke,Mbale,15048,bunch
2025-05-05,Matooke,Mbale,16055,bunch
2025-05-06,Matooke,Mbale,16003,bunch
2025-05-07,Matooke,Mbale,15877,bunch
2025-05-08,Matooke,Mbale,14075,bunch
2025-05-09,Matooke,Mbale,15374,bunch
2025-05-10,Matooke,Mbale,14810,bunch
2025-05-11,Matooke,Mbale,14212,bunch
2025-05-12,Matooke,Mbale,14122,bunch
2025-05-13,Matooke,Mbale,14598,bunch
2025-05-14,Matooke,Mbale,14641,bunch
2025-05-15,Matooke,Mbale,14734,bunch
2025-05-16,Matooke,Mbale,14095,bunch
2025-05-17,Matooke,Mbale,14911,bunch
2025-05-18,Matooke,Mbale,13130,bunch
2025-05-19,Matooke,Mbale,14242,bunch
2025-05-20,Matooke,Mbale,14751,bunch
2025-05-21,Matooke,Mbale,14011,bunch
2025-05-22,Matooke,Mbale,13243,bunch
2025-05-23,Matooke,Mbale,15188,bunch
2025-05-24,Matooke,Mbale,14007,bunch
2025-05-25,Matooke,Mbale,13863,bunch
2025-05-26,Matooke,Mbale,13396,bunch
2025-05-27,Matooke,Mbale,12424,bunch
2025-05-28,Matooke,Mbale,12560,bunch
2025-05-29,Matooke,Mbale,14121,bunch
2025-05-30,Matooke,Mbale,13901,bunch
2025-05-31,Matooke,Mbale,14049,bunch
2025-06-01,Matooke,Mbale,13011,bunch
2025-06-02,Matooke,Mbale,13119,bunch
2025-06-03,Matooke,Mbale,14284,bunch
2025-06-04,Matooke,Mbale,14702,bunch
2025-06-05,Matooke,Mbale,14348,bunch
2025-06-06,Matooke,Mbale,14052,bunch
2025-06-07,Matooke,Mbale,11980,bunch
2025-06-08,Matooke,Mbale,11966,bunch
2025-06-09,Matooke,Mbale,12893,bunch
2025-06-10,Matooke,Mbale,12969,bunch
2025-06-11,Matooke,Mbale,12789,bunch
2025-06-12,Matooke,Mbale,12999,bunch
2025-06-13,Matooke,Mbale,12823,bunch
2025-06-14,Matooke,Mbale,13717,bunch
2025-06-15,Matooke,Mbale,12913,bunch
2025-06-16,Matooke,Mbale,12706,bunch
2025-06-17,Matooke,Mbale,12251,bunch
2025-06-18,Matooke,Mbale,12979,bunch
2025-06-19,Matooke,Mbale,12613,bunch
2025-06-20,Matooke,Mbale,12373,bunch
2025-06-21,Matooke,Mbale,12114,bunch
2025-06-22,Matooke,Mbale,12585,bunch
2025-06-23,Matooke,Mbale,12750,bunch
2025-06-24,Matooke,Mbale,12692,bunch
2025-06-25,Matooke,Mbale,11955,bunch
2025-06-26,Matooke,Mbale,11690,bunch
2025-06-27,Matooke,Mbale,13401,bunch
2025-06-28,Matooke,Mbale,10915,bunch
2025-06-29,Matooke,Mbale,12578,bunch
2025-06-30,Matooke,Mbale,12799,bunch
2025-07-01,Matooke,Mbale,11502,bunch
2025-07-02,Matooke,Mbale,12096,bunch
2025-07-03,Matooke,Mbale,11483,bunch
2025-07-04,Matooke,Mbale,12047,bunch
2025-07-05,Matooke,Mbale,11568,bunch
2025-07-06,Matooke,Mbale,11946,bunch
2025-07-07,Matooke,Mbale,11505,bunch
2025-07-08,Matooke,Mbale,12439,bunch
2025-07-09,Matooke,Mbale,11497,bunch
2025-07-10,Matooke,Mbale,11328,bunch
2025-07-11,Matooke,Mbale,10536,bunch
2025-07-12,Matooke,Mbale,10776,bunch
2025-07-13,Matooke,Mbale,11313,bunch
2025-07-14,Matooke,Mbale,11713,bunch
2025-07-15,Matooke,Mbale,12530,bunch
2025-07-16,Matooke,Mbale,12693,bunch
2025-07-17,Matooke,Mbale,11308,bunch
2025-07-18,Matooke,Mbale,12468,bunch
2025-07-19,Matooke,Mbale,11439,bunch
2025-07-20,Matooke,Mbale,12588,bunch
2025-07-21,Matooke,Mbale,10962,bunch
2025-07-22,Matooke,Mbale,11435,bunch
2025-07-23,Matooke,Mbale,11353,bunch
2025-07-24,Matooke,Mbale,11372,bunch
2025-07-25,Matooke,Mbale,10994,bunch
2025-07-26,Matooke,Mbale,10890,bunch
2025-07-27,Matooke,Mbale,11724,bunch
2025-07-28,Matooke,Mbale,12695,bunch
2025-07-29,Matooke,Mbale,11714,bunch
2025-07-30,Matooke,Mbale,10888,bunch
2025-07-31,Matooke,Mbale,11377,bunch
2025-08-01,Matooke,Mbale,11538,bunch
2025-08-02,Matooke,Mbale,11255,bunch
2025-08-03,Matooke,Mbale,11005,bunch
2025-08-04,Matooke,Mbale,10083,bunch
2025-08-05,Matooke,Mbale,10677,bunch
2025-08-06,Matooke,Mbale,11972,bunch
2025-08-07,Matooke,Mbale,11189,bunch
2025-08-08,Matooke,Mbale,11874,bunch
2025-08-09,Matooke,Mbale,11863,bunch
2025-08-10,Matooke,Mbale,11345,bunch
2025-08-11,Matooke,Mbale,11261,bunch
2025-08-12,Matooke,Mbale,10766,bunch
2025-08-13,Matooke,Mbale,10681,bunch
2025-08-14,Matooke,Mbale,12677,bunch
2025-08-15,Matooke,Mbale,10987,bunch
2025-08-16,Matooke,Mbale,11075,bunch
2025-08-17,Matooke,Mbale,11361,bunch
2025-08-18,Matooke,Mbale,12535,bunch
2025-08-19,Matooke,Mbale,12074,bunch
2025-08-20,Matooke,Mbale,11566,bunch
2025-08-21,Matooke,Mbale,10938,bunch
2025-08-22,Matooke,Mbale,12310,bunch
2025-08-23,Matooke,Mbale,12001,bunch
2025-08-24,Matooke,Mbale,12321,bunch
2025-08-25,Matooke,Mbale,11522,bunch
2025-08-26,Matooke,Mbale,12913,bunch
2025-08-27,Matooke,Mbale,12238,bunch
2025-08-28,Matooke,Mbale,11738,bunch
2025-08-29,Matooke,Mbale,11584,bunch
2025-08-30,Matooke,Mbale,12528,bunch
2025-08-31,Matooke,Mbale,11729,bunch
2025-09-01,Matooke,Mbale,12284,bunch
2025-09-02,Matooke,Mbale,12309,bunch
2025-09-03,Matooke,Mbale,11161,bunch
2025-09-04,Matooke,Mbale,12085,bunch
2025-09-05,Matooke,Mbale,11151,bunch
2025-09-06,Matooke,Mbale,11994,bunch
2025-09-07,Matooke,Mbale,12548,bunch
2025-09-08,Matooke,Mbale,12162,bunch
2025-09-09,Matooke,Mbale,13609,bunch
2025-09-10,Matooke,Mbale,12496,bunch
2025-09-11,Matooke,Mbale,12558,bunch
2025-09-12,Matooke,Mbale,12946,bunch
2025-09-13,Matooke,Mbale,13353,bunch
2025-09-14,Matooke,Mbale,12127,bunch
2025-09-15,Matooke,Mbale,13134,bunch
2025-09-16,Matooke,Mbale,12236,bunch
2025-09-17,Matooke,Mbale,12462,bunch
2025-09-18,Matooke,Mbale,12821,bunch
2025-09-19,Matooke,Mbale,13939,bunch
2025-09-20,Matooke,Mbale,13499,bunch
2025-09-21,Matooke,Mbale,12317,bunch
2025-09-22,Matooke,Mbale,13987,bunch
2025-09-23,Matooke,Mbale,13547,bunch
2025-09-24,Matooke,Mbale,13566,bunch
2025-09-25,Matooke,Mbale,13469,bunch
2025-09-26,Matooke,Mbale,14543,bunch
2025-09-27,Matooke,Mbale,13021,bunch
2025-09-28,Matooke,Mbale,12752,bunch
2025-09-29,Matooke,Mbale,13146,bunch
2025-09-30,Matooke,Mbale,13039,bunch
2025-10-01,Matooke,Mbale,12508,bunch
2025-10-02,Matooke,Mbale,13229,bunch
2025-10-03,Matooke,Mbale,13946,bunch
2025-10-04,Matooke,Mbale,14792,bunch
2025-10-05,Matooke,Mbale,13226,bunch
2025-10-06,Matooke,Mbale,13760,bunch
2025-10-07,Matooke,Mbale,14098,bunch
2025-10-08,Matooke,Mbale,14294,bunch
2025-10-09,Matooke,Mbale,13626,bunch
2025-10-10,Matooke,Mbale,16103,bunch
2025-10-11,Matooke,Mbale,14490,bunch
2025-10-12,Matooke,Mbale,14829,bunch
2025-10-13,Matooke,Mbale,14649,bunch
2025-10-14,Matooke,Mbale,14706,bunch
2025-10-15,Matooke,Mbale,14193,bunch
2025-10-16,Matooke,Mbale,13799,bunch
2025-10-17,Matooke,Mbale,14460,bunch
2025-10-18,Matooke,Mbale,13348,bunch
2025-10-19,Matooke,Mbale,14275,bunch
2025-10-20,Matooke,Mbale,15186,bunch
2025-10-21,Matooke,Mbale,15364,bunch
2025-10-22,Matooke,Mbale,13886,bunch
2025-10-23,Matooke,Mbale,16235,bunch
2025-10-24,Matooke,Mbale,13016,bunch
2025-10-25,Matooke,Mbale,15471,bunch
2025-10-26,Matooke,Mbale,16662,bunch
2025-10-27,Matooke,Mbale,15316,bunch
2025-10-28,Matooke,Mbale,14995,bunch
2025-10-29,Matooke,Mbale,15007,bunch
2025-10-30,Matooke,Mbale,14891,bunch
2025-10-31,Matooke,Mbale,15442,bunch
2025-11-01,Matooke,Mbale,16579,bunch
2025-11-02,Matooke,Mbale,15211,bunch
2025-11-03,Matooke,Mbale,15423,bunch
2025-11-04,Matooke,Mbale,15681,bunch
2025-11-05,Matooke,Mbale,15389,bunch
2025-11-06,Matooke,Mbale,16408,bunch
2025-11-07,Matooke,Mbale,15899,bunch
2025-11-08,Matooke,Mbale,16505,bunch
2025-11-09,Matooke,Mbale,15642,bunch
2025-11-10,Matooke,Mbale,16195,bunch
2025-11-11,Matooke,Mbale,15057,bunch
2025-11-12,Matooke,Mbale,16648,bunch
2025-11-13,Matooke,Mbale,15458,bunch
2025-11-14,Matooke,Mbale,16399,bunch
2025-11-15,Matooke,Mbale,16765,bunch
2025-11-16,Matooke,Mbale,17122,bunch
2025-11-17,Matooke,Mbale,15784,bunch
2025-11-18,Matooke,Mbale,15947,bunch
2025-11-19,Matooke,Mbale,15438,bunch
2025-11-20,Matooke,Mbale,16786,bunch
2025-11-21,Matooke,Mbale,16683,bunch
2025-11-22,Matooke,Mbale,16662,bunch
2025-11-23,Matooke,Mbale,16546,bunch
2025-11-24,Matooke,Mbale,16088,bunch
2025-11-25,Matooke,Mbale,16392,bunch
2025-11-26,Matooke,Mbale,16795,bunch
2025-11-27,Matooke,Mbale,17227,bunch
2025-11-28,Matooke,Mbale,16684,bunch
2025-11-29,Matooke,Mbale,17379,bunch
2025-11-30,Matooke,Mbale,17230,bunch
